artist_name,artist_id,brand_id
Red Garland,35iymrFS4VnsKn35ebHKX9,1
Red Garland Quintets,5c9qsZpJN72vRQV0tL6Zgv,1
Leo Wright,5ML6Tuhhg5QQD2B7qD5y8c,1
Art Taylor,3CsHGnB9qK3KYH7xmyGAGX,1
Red Garland Trio,3XYnsz11kFrkx8F3upvnE5,1
Arnett Cobb,6ui4w9G4l3CxehFTGTQtPX,1
Red Garland Quintet,0JsWkl2GlMvsvCQzYUQQ97,1
Donald Byrd,3ZUZYvTkSr7kJQyAXVpqaL,1
Miles Davis Quintet,71Ur25Abq58vksqJINpGdx,1
Art Pepper,3GpMtIOC5ZLvMBMI7IxPvA,1
Clara Mendes,37W5idqXpnDRxbgtXBW5nN,1
Doral,3yMvydJf1VUFfuFjdYK3Hp,1
Lalo Lloyd,0pt9ZkfIL9lvSlsSDg5msh,1
Amazonics,6GB5ciGInIXxCbTrqdgz1W,1
Sao Vicente,0M8bENqBUzh2gnhRZVnFPf,1
Cassandra Beck,6DFSkfaVzPXCNeNk1pcth2,1
Michelle Simonal,6Q5cnVb5SfF6RWedEp57Al,1
Vinícius,5b2ylVrhm7GKFoUjuNk1Op,1
Antônio Carlos Jobim,3pO5VjZ4wOHCMBXOvbMISG,1
Jorge Ben Jor,5JYtpnUKxAzXfHEYpOeeit,1
Bossacucanova,2nB77EV6Al8aHXfxa6YfrW,1
Cris Delanno,1q66oVc7ZO3bFndFCAuOOd,1
Roberto Menescal,2r1d0isPFggU8QaBzvAWmG,1
Renata Gebara,3n5dAuVrB6MblD4OzVNYJw,1
Tiago Iorc,3XRCVOcZHV4ME3fMa1e8JR,1
Pauline Croze,0jaaOnUYwYBQeUTH0sZVe1,1
Marcos Valle,5I0EPnV9gwrZYTbScjnaOk,1
Pedrinhu Junqueira,4kKG3AEqbpG46L55ibh3vy,1
Haicu,0TZZbSrio5ycUbtevSBPyA,1
Bob Tostes,1e5W8e7EdIAwtOreeweLRw,1
Cesária Evora,0Nks3cFWU2a7rooAlFQYgn,1
Marisa Monte,0rSTXALHu0EKAawPLBdODH,1
Emilie-Claire Barlow,4doI7TR51c6DTaveTwpIkg,1
Camille,0gOsZcHl7H3ewXVIEnWFZX,1
Keren Ann,4v1YZL83eLyemlt32wWAoA,1
Carla Bruni,1HVwzNriKEjaeE06okqSpx,1
Brigitte Bardot,1q24xIsAD7JZuVkTLR9TJy,1
Jill Barber,0Geq9Y20DjOlUjvmFZtzGx,1
Michael Giacchino,4kLvhMAuCloLxoP1aVM7Lr,1
Eldissa,56ecKpjIKKUYO0sPAE7JtV,1
The Beautiful South,4fomCZiFUMX73KJ0YQ0V90,1
Stacey Kent,03EYBMnqSchCMp5D9qmFXi,1
Jim Tomlinson,5L3fIRSYQCR3EJwQICfyRq,1
Graham Harvey,1x7a6AcM8lS9mfpkzfIgAt,1
Matt Skelton,1Ak5vW938xaMoVfXuHeZfA,1
John Parricelli,55Ib86Ob0dKLELhJ1gvUri,1
Jeremy Brown,2GryQVS8rv0VqHUGN4Ua3v,1
Zaz,1mbgj8ERPs8lWi7t5cYrdy,1
Nouvelle Vague,4h7NLIlg1oYdEtfQJfyto0,1
Élodie Frégé,6xexoIU7343bCTpIhrl8Ii,1
Bebel Gilberto,6gk4ierjjSVPoZep27VfZz,1
Hailey Tuck,31xWBejhhuVdm9zRmCQuse,1
Chantal Chamberland,1Bkw1ZbvkudC1lY4jTQSpU,1
TIAGO IORC,4iWkwAVzssjb8XgxdoOL6M,1
DUDA BEAT,2QLSJqqGIstNbO6nYRR16o,1
Julio Secchin,0B0FipO3fLbLbHQz5RfTUs,1
Mart'nália,4EUuQxMNowMUEs5gu4BzBX,1
Maria Rita,1C8UBSZs5rOPfxuxTMS6OI,1
Jorge Aragão,2cAooeeHKk2UvzUgIxpS0y,1
Jaloo,1rdXEdH8SRIqbuTbzQzd93,1
Mc Tha,0fpg4Y7Q6ZRDSppLLt7G0n,1
Joe Kinni,1fhYELM6eWtWrAGUIhz7Vk,1
Jakko,3T56aaw6utzSabl8rL6RF0,1
Bianca Chami,2ahNigxP2RyQ3GMsL4OiJL,1
Adriana Calcanhotto,72f733zGuCPEzCSLs9wOVi,1
Breno Gontijo,28xmBXzZcddcKRDT5oI7k1,1
The Fish House,0TXfVIHlCROnWuH89PfnJj,1
Flor de Sal,628z88F0iITfr3921R82Ip,1
Lila,4JMUFi0rRIYoyOo7sDZUoY,1
João Mar,2NV1SEgX1h3DIADJjzRrQy,1
7A.M.,4d6QbAOm25hUeMWTQUygAi,1
DJ Ze Pedro,6qbkUt8IAIzA2sdq9NKN41,1
Silva,50sftj2oW2iBviA6RkTzsz,1
Anitta,7FNnA9vBm6EKceENgCGRMb,1
ANAVITÓRIA,1sPg5EHuQXTMElpZ4iUgXe,1
DENNIS,6xlRSRMLgZbsSNd0BMobwy,1
Bruno Martini,5veVxxPm1vzgi6pO2iVA8L,1
Vitin,2d92LVCevmO89rznIQqOhL,1
KVSH,2uGKgNuq7MnKksXiSO6HjB,1
Breno Miranda,1BEwyy7IePkvyJpA1WSw1n,1
Luciana Mello,0rzVUhvOIVNUbY6uKCpGfb,1
Roberta Sá,4vKCAkbdulcqatglgbi5CG,1
Corneille,3MtvuORtD9K1e6Oyq4vClF,1
Maria Gadú,3uCu2WgyG0Iw50ylOYDSpH,1
Louchie Lou,4DxlG8gbthzgDeDZiywaoQ,1
Michie One,1otleRGxIU5q64yzCNUHsi,1
STRFKR,2Tz1DTzVJ5Gyh8ZwVr6ekU,1
Gilberto Gil,7oEkUINVIj1Nr3Wnj8tzqr,1
Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ,1
Diogo Nogueira,57xRtfFlssbpntpRQOBodd,1
Various Artists,0LyfQWJT6nXafLPZqxe9Of,1
Vanessa Da Mata,57pVvBwa3ZCR9LsVlkLXj7,1
Martinho Da Vila,6rM2yY0GnVcOHMU5GD3y9E,1
Monobloco,4EU2koSlyxLmiyslykCis5,1
Gal Costa,1b8kpp4DUwt1hWaxTiWQhD,1
Marília Mendonça,1yR65psqiazQpeM79CcGh8,1
The Knocks,2x7EATekOPhFGRx3syMGEC,1
Sofi Tukker,586uxXMyD5ObPuzjtrzO1Q,1
Lizzo,56oDRnqbIiwx4mymNEv7dS,1
Surfaces,4ETSs924pXMzjIeD6E9b4u,1
Forrest.,6chWbUfdu6ibyaCXM1w8kQ,1
Biskwiq,7J4Pg0NGyrWoMrROYhnlP6,1
L'Impératrice,4PwlsrN0t5mLN0C827cbEU,1
Papooz,2gaCpvhi31OZtozJKsr5gm,1
Fatima Yamaha,7eZRt08LoDy0nfIS6OwyMP,1
Aeble,2rj2ySmbSsmrzVGtufnXAZ,1
Tom Aspaul,413Q41cUdyDSRGezXozb54,1
Paradis,1JV4iC1UhplRE8RFr8Q9n9,1
Loquàz,0UXNoJjHL9R5z5MjhUG1bl,1
Alain Chamfort,79SJOUvbcH85tS57TH1f4H,1
NZCA LINES,1pmvcZaqyRJw8o6at71MJP,1
NoMBe,5Lhxlge1CR1DrgDAje8Qaw,1
Golden Vessel,6bJCrLZcvsBMzve04BmgwS,1
Elkkle,5O3OUnaadL3aEVi5x6ImOl,1
Mallrat,4OSArit7O2Jaj4mgf3YN7A,1
Warpaint,3AmgGrYHXqgbmZ2yKoIVzO,1
Devendra Banhart,1YZEoYFXx4AxVv13OiOPvZ,1
Bronski Beat,2wpWOzQE5TpA0dVnh5YD08,1
Nicola Cruz,0OltT51j3hIkgaDJqqPzDn,1
Quantic,5ZMwoAjeDtLJ0XRwRTgaK8,1
Thutmose,1igl9M102nuD96lo3ZoW5d,1
Parra for Cuva,238y1dKPtMeFEpX3Y6H1Vr,1
Anna Naklab,6vNe5MINTo5QZyR08sBOBA,1
El Michels Affair,0cLrgpG3pW4MX4nD8h6qCc,1
Lee Fields,3MAzDpqE01xyUmzNsc0Ee0,1
The Shacks,6vqxTQz5ZOfRSQZWfes7mR,1
Armando Young,1f1CocvNRSmgLgtqMsA0AR,1
Clairo,3l0CmX0FuQjFxr8SK7Vqag,1
Hotlane,0EDApaPwmzfdXAeQVSMjqv,1
DRAMA,7LvvNoUPwTZpgXDWBRrfHg,1
The George Kaplan Conspiracy,1oghnjbVNJIYKnNhV3Y5cR,1
Patrick Holland,0dns940bo2pILe1Flk0WH3,1
Denai Moore,4bS7w1U8P3Zuaa5jmj3mvN,1
KDA,3EK3opK9Hp93HJjBPupzfg,1
Crazy P,6jOz2B9qeID4dLP1o8bFGf,1
Joe Goddard,380fnmlGnkyueBMqGWx2k5,1
Elder Island,3EnbnmqrrvApHJs6FMvYik,1
Rhye,2AcUPzkVWo81vumdzeLLRN,1
Poolside,5szdY7KaSi7epwyffrbV8c,1
Fatnotronic,5evxKull73cP7iadarMC99,1
Meeka Kates,24XZ9joYiC4hzMYXihqgc1,1
The Blaze,1Dt1UKLtrJIW1xxRBejjos,1
Weval,12tZvy2xFpWSkuJ3FsfisZ,1
SLO,4w0X9CxVeoMeDucb4QT6Zl,1
RAC,4AGwPDdh1y8hochNzHy5HC,1
Satin Jackets,5Gn7NoCZvbVlGgtZMILRcv,1
David Harks,6j8GXOmXESx4CKWRdIYtCB,1
